Nom;ISIN;Type;Volume;Prix;URL
DUROC AB SER'B'NPV;SE0000331266;Action;-;26.299;/fr/marche/london-stock-exchange-mtf/duroc-ab-ser-b-npv-SE0000331266-0GXX-SEK-XLOM/seance
LINGOTES ESPECIALES ...;ES0158480311;Action;-;6.12;/fr/marche/london-stock-exchange-mtf/lingotes-especiales-eur1-ES0158480311-0F3G-EUR-XLOM/seance
HANSEYACHTS AG NPV (...;DE000A0KF6M8;Action;-;2.502;/fr/marche/london-stock-exchange-mtf/hanseyachts-ag-npv-br-DE000A0KF6M8-0EN5-EUR-XLOM/seance
HAWESKO HOLDING SE O...;DE0006042708;Action;-;23.500;/fr/marche/london-stock-exchange-mtf/hawesko-holding-se-ord-npv-DE0006042708-0ENJ-EUR-XLOM/seance
HORNBACH BAUMARKT AG...;DE0006084403;Action;-;68.000;/fr/marche/london-stock-exchange-mtf/hornbach-baumarkt-ag-npv-DE0006084403-0ENN-EUR-XLOM/seance
HONKARAKENNE OYJ SER...;FI0009900104;Action;-;2.4400;/fr/marche/london-stock-exchange-mtf/honkarakenne-oyj-ser-b-eur2-FI0009900104-0EPR-EUR-XLOM/seance
INCAP OYJ NPV;FI0009006407;Action;2057;10.12;/fr/marche/london-stock-exchange-mtf/incap-oyj-npv-FI0009006407-0ERY-EUR-XLOM/seance
GLYDENDAL ASA NOK10;NO0004288200;Action;-;285.000;/fr/marche/london-stock-exchange-mtf/glydendal-asa-nok10-NO0004288200-0EMZ-NOK-XLOM/seance
OPONEO.PL SA PLN1.00;PLOPNPL00013;Action;-;6.430;/fr/marche/london-stock-exchange-mtf/oponeo-pl-sa-pln1-00-PLOPNPL00013-0LX0-PLN-XLOM/seance
PMPG POLSKIE MEDIA S...;PLPEKPL00010;Action;-;1.900;/fr/marche/london-stock-exchange-mtf/pmpg-polskie-media-sa-pln7-00-PLPEKPL00010-0LX9-PLN-XLOM/seance
MONNARI TRADE SA PLN...;PLMNRTR00012;Action;-;1.870;/fr/marche/london-stock-exchange-mtf/monnari-trade-sa-pln0-10-PLMNRTR00012-0LW1-PLN-XLOM/seance
MOSTOSTAL WARSZAWA S...;PLMSTWS00019;Action;-;75.000;/fr/marche/london-stock-exchange-mtf/mostostal-warszawa-sa-pln1-00-PLMSTWS00019-0LW3-PLN-XLOM/seance
MIRBUD SA PLN0.10;PLMRBUD00015;Action;-;2.810;/fr/marche/london-stock-exchange-mtf/mirbud-sa-pln0-10-PLMRBUD00015-0LW4-PLN-XLOM/seance
ZESPOL ELEKTR.WROCL....;PLKGNRC00015;Action;-;106.000;/fr/marche/london-stock-exchange-mtf/zespol-elektr-wrocl-kogeneracj-PLKGNRC00015-0LV4-PLN-XLOM/seance
FAB.SPRZ.I NARZ.GOR....;PLFSING00010;Action;-;15.750;/fr/marche/london-stock-exchange-mtf/fab-sprz-i-narz-gor-gr-k-fasin-PLFSING00010-0OJ8-PLN-XLOM/seance
BUDIMEX SA PLN5.00;PLBUDMX00013;Action;-;538.2;/fr/marche/london-stock-exchange-mtf/budimex-sa-pln5-00-PLBUDMX00013-0LRV-PLN-XLOM/seance
FIRMA OPONIARSKA DEB...;PLDEBCA00016;Action;-;76.6;/fr/marche/london-stock-exchange-mtf/firma-oponiarska-debica-sa-pln-PLDEBCA00016-0LSR-PLN-XLOM/seance
DR. MIELE COSMED GRO...;PLGLBLC00011;Action;-;1.820;/fr/marche/london-stock-exchange-mtf/dr-miele-cosmed-group-sa-pln1-PLGLBLC00011-0QGP-PLN-XLOM/seance
ELLINAS FINANCE PUBL...;CY0006191312;Action;-;0.420;/fr/marche/london-stock-exchange-mtf/ellinas-finance-public-co-ltd-CY0006191312-0EAB-EUR-XLOM/seance
CROPENERGIES AG NPV ...;DE000A0LAUP1;Action;-;13.700;/fr/marche/london-stock-exchange-mtf/cropenergies-ag-npv-br-DE000A0LAUP1-0DXG-EUR-XLOM/seance
DATA MODUL AG PROD.U...;DE0005498901;Action;-;24.800;/fr/marche/london-stock-exchange-mtf/data-modul-ag-prod-u-v-v-e-s-n-DE0005498901-0E3F-EUR-XLOM/seance
CETIS NPV;SI0031100843;Action;-;25.000;/fr/marche/london-stock-exchange-mtf/cetis-npv-SI0031100843-0DYA-EUR-XLOM/seance
Cegedim;FR0000053506;Action;0;11.600;/fr/marche/london-stock-exchange-mtf/cegedim-FR0000053506-0DYQ-EUR-XLOM/seance
BITROS HLDGS EUR1.51...;GRS092103001;Action;-;0.730;/fr/marche/london-stock-exchange-mtf/bitros-hldgs-eur1-51-regd-GRS092103001-0DS4-EUR-XLOM/seance
BLUE ISLAND PLC EUR0...;CY0004941411;Action;-;0.250;/fr/marche/london-stock-exchange-mtf/blue-island-plc-eur0-17-cr-CY0004941411-0DSM-EUR-XLOM/seance
Banque nationale de ...;BE0003008019;Action;0;325.000;/fr/marche/london-stock-exchange-mtf/banque-nationale-de-belgique-BE0003008019-0DT1-EUR-XLOM/seance
ATTICA PUBLISHING EU...;GRS340263003;Action;-;1.280;/fr/marche/london-stock-exchange-mtf/attica-publishing-eur0-30-GRS340263003-0DNI-EUR-XLOM/seance
AUTOSTRADE MERIDIONA...;IT0000084043;Action;-;7.500;/fr/marche/london-stock-exchange-mtf/autostrade-meridionali-spa-eur-IT0000084043-0DNS-EUR-XLOM/seance
ALKEMY SPA NPV;IT0005314635;Action;-;12.000;/fr/marche/london-stock-exchange-mtf/alkemy-spa-npv-IT0005314635-0DF1-EUR-XLOM/seance
AMUNDI ASSET MANAGEM...;FR0011869270;Tracker;-;36.900;/fr/marche/london-stock-exchange-mtf/amundi-asset-management-sa-amu-FR0011869270-0XCR-EUR-XLOM/seance
CTT SYSTEMS;;Action;-;-;/fr/marche/other-otc/ctt-systems-CTTSF-USD-OOTC/seance
EDP - Energias de Po...;;Action;30;3.49;/fr/marche/other-otc/edp-energias-de-portugal-s-a-ELCPF-USD-OOTC/seance
AMS-OSRAM AG;;Action;-;9.23;/fr/marche/other-otc/ams-osram-ag-AUKUF-USD-OOTC/seance
SUESS MICROTEC SE;;Action;1317;32.72;/fr/marche/other-otc/suess-microtec-se-SESMF-USD-OOTC/seance
TOMRA SYSTEMS ASA;;Action;-;14.410;/fr/marche/other-otc/tomra-systems-asa-TMRAF-USD-OOTC/seance
Valeo SE;;Action;3293;7.80;/fr/marche/other-otc/valeo-se-VLEEF-USD-OOTC/seance
INTRUM AB;;Action;-;2.70;/fr/marche/other-otc/intrum-ab-INJJQ-USD-OOTC/seance
SCHUMAG AG NPV;DE0007216707;Action;-;-;/fr/marche/london-stock-exchange-mtf/schumag-ag-npv-DE0007216707-0NIY-EUR-XLOM/seance
STARA PLANINA-HOLD B...;BG1100005971;Action;-;7.500;/fr/marche/london-stock-exchange-mtf/stara-planina-hold-bgn1-BG1100005971-0O2S-BGN-XLOM/seance
ORPHEUS CLUB WELLNES...;BG1100050084;Action;-;-;/fr/marche/london-stock-exchange-mtf/orpheus-club-wellness-plc-bgn1-BG1100050084-0ODD-BGN-XLOM/seance
ZLATEN LEV HOLDING O...;BG1100011995;Action;-;-;/fr/marche/london-stock-exchange-mtf/zlaten-lev-holding-ord-bgn1-BG1100011995-0OFE-BGN-XLOM/seance
HERTI AD BGN1;BG1100061073;Action;-;1.170;/fr/marche/london-stock-exchange-mtf/herti-ad-bgn1-BG1100061073-0K2W-BGN-XLOM/seance
AGRIA GROUP HOLDING ...;BG1100085072;Action;-;-;/fr/marche/london-stock-exchange-mtf/agria-group-holding-ad-varna-b-BG1100085072-0NTF-BGN-XLOM/seance
SLANCHO AD-SVISHTO B...;BG1100037008;Action;-;7.000;/fr/marche/london-stock-exchange-mtf/slancho-ad-svishto-bgn1-BG1100037008-0K3D-BGN-XLOM/seance
WEB MEDIA GROUP AD B...;BG1100017059;Action;-;1.280;/fr/marche/london-stock-exchange-mtf/web-media-group-ad-bgn1-BG1100017059-0O7N-BGN-XLOM/seance
BLUGO SA PLN1.00;PLPRESC00018;Action;-;-;/fr/marche/london-stock-exchange-mtf/blugo-sa-pln1-00-PLPRESC00018-0Q67-PLN-XLOM/seance
TOYA SA PLN0.10;PLTOYA000011;Action;-;-;/fr/marche/london-stock-exchange-mtf/toya-sa-pln0-10-PLTOYA000011-0Q48-PLN-XLOM/seance
IMMI JSC-SOFIA BGN1;BG11IMSOAT13;Action;-;4.990;/fr/marche/london-stock-exchange-mtf/immi-jsc-sofia-bgn1-BG11IMSOAT13-0I9Z-BGN-XLOM/seance
ELEA CAPITAL HOLDING...;BG11RODOAT17;Action;-;1.310;/fr/marche/london-stock-exchange-mtf/elea-capital-holding-ad-bgn1-BG11RODOAT17-0IAD-BGN-XLOM/seance
ZENIT AGROHOLDING AD...;BG1100104980;Action;-;6.800;/fr/marche/london-stock-exchange-mtf/zenit-agroholding-ad-bgn1-BG1100104980-0NBV-BGN-XLOM/seance
DEBITUM INVEST REI B...;BG1100014106;Action;-;-;/fr/marche/london-stock-exchange-mtf/debitum-invest-rei-bgn1-BG1100014106-0Q7E-BGN-XLOM/seance
CBO TERRITORIA EUR1....;FR0010193979;Action;1527;3.630;/fr/marche/london-stock-exchange-mtf/cbo-territoria-eur1-32-FR0010193979-0Q76-EUR-XLOM/seance
GOTSE DELCHEV TABAC ...;BG11GOGOAT17;Action;-;-;/fr/marche/london-stock-exchange-mtf/gotse-delchev-tabac-ad-bgn1-BG11GOGOAT17-0OFA-BGN-XLOM/seance
METALOPAK AD BGN2;BG11MEKAAT11;Action;-;-;/fr/marche/london-stock-exchange-mtf/metalopak-ad-bgn2-BG11MEKAAT11-0OL8-BGN-XLOM/seance
TEC MARITZA 3 EAD BG...;BG1100034021;Action;-;134.628;/fr/marche/london-stock-exchange-mtf/tec-maritza-3-ead-bgn10-BG1100034021-0IA5-BGN-XLOM/seance
BRJAST-D AD-DOBRICH ...;BG11BRDOBT11;Action;-;4.370;/fr/marche/london-stock-exchange-mtf/brjast-d-ad-dobrich-bgn1-BG11BRDOBT11-0ME2-BGN-XLOM/seance
SELVAAG BOLIG AS NOK...;NO0010612450;Action;-;35.350;/fr/marche/london-stock-exchange-mtf/selvaag-bolig-as-nok2-NO0010612450-0Q92-NOK-XLOM/seance
SERI INDUSTRIAL SPA ...;IT0005283640;Action;-;1.890;/fr/marche/london-stock-exchange-mtf/seri-industrial-spa-npv-IT0005283640-0Q98-EUR-XLOM/seance
Fluxys Belgium SA;BE0974265945;Action;2010;19.050;/fr/marche/london-stock-exchange-mtf/fluxys-belgium-sa-BE0974265945-0Q7U-EUR-XLOM/seance
SILVANO FASHION GROU...;EE3100001751;Action;-;1.300;/fr/marche/london-stock-exchange-mtf/silvano-fashion-group-as-eur0-EE3100001751-0FZD-EUR-XLOM/seance
PRZEDS.PRODUKC.HANDL...;PLKOMPP00017;Action;-;-;/fr/marche/london-stock-exchange-mtf/przeds-produkc-handl-kompap-sa-PLKOMPP00017-0O75-PLN-XLOM/seance
EIMSKIPAFELAG ISLAND...;IS0000019800;Action;-;-;/fr/marche/london-stock-exchange-mtf/eimskipafelag-islands-hf-isk1-IS0000019800-0QB3-ISK-XLOM/seance
THE NAGA GROUP AG NP...;DE000A161NR7;Action;1223;0.485;/fr/marche/london-stock-exchange-mtf/the-naga-group-ag-npv-reg-DE000A161NR7-0W3X-EUR-XLOM/seance
MINT;FR0004172450;Action;-;4.1200;/fr/marche/london-stock-exchange-mtf/mint-FR0004172450-0W8Y-EUR-XLOM/seance
GRUVAKTIEBOLAGET VIS...;SE0021148160;Action;-;21.900;/fr/marche/london-stock-exchange-mtf/gruvaktiebolaget-viscaria-npv-SE0021148160-0G3L-SEK-XLOM/seance
EYEON GROUP AB NPV;SE0019763988;Action;-;-;/fr/marche/london-stock-exchange-mtf/eyeon-group-ab-npv-SE0019763988-0GBM-SEK-XLOM/seance
MAGFORCE AG NPV (BR);DE000A0HGQF5;Action;-;0.006;/fr/marche/london-stock-exchange-mtf/magforce-ag-npv-br-DE000A0HGQF5-0W10-EUR-XLOM/seance
STEICO SE NPV (BR);DE000A0LR936;Action;821;21.150;/fr/marche/london-stock-exchange-mtf/steico-se-npv-br-DE000A0LR936-0W1V-EUR-XLOM/seance
LYONDELLBASELL INDUS...;NL0009434992;Action;885;55.580;/fr/marche/london-stock-exchange-mtf/lyondellbasell-industries-n-v-NL0009434992-0EDD-USD-XLOM/seance
XSPRAY PHARMA AB NPV;SE0009973563;Action;-;30.850;/fr/marche/london-stock-exchange-mtf/xspray-pharma-ab-npv-SE0009973563-0GHZ-SEK-XLOM/seance
MENSCH & MASCHINE SO...;DE0006580806;Action;10421;48.850;/fr/marche/london-stock-exchange-mtf/mensch-maschine-software-se-DE0006580806-0RS2-EUR-XLOM/seance
ADECOAGRO S A COM US...;LU0584671464;Action;608;11.170;/fr/marche/london-stock-exchange-mtf/adecoagro-s-a-com-usd1-50-LU0584671464-0DWL-USD-XLOM/seance
GOFORE OYJ NPV;FI4000283130;Action;-;17.580;/fr/marche/london-stock-exchange-mtf/gofore-oyj-npv-FI4000283130-0CXS-EUR-XLOM/seance
NEXTEDIA;FR0004171346;Action;16;0.4660;/fr/marche/london-stock-exchange-mtf/nextedia-FR0004171346-0CZ7-EUR-XLOM/seance
BNP PARIBAS EASY FR ...;FR0011550680;Tracker;213244;19.922;/fr/marche/london-stock-exchange-mtf/bnp-paribas-easy-fr-sicav-bnp-FR0011550680-0XC9-USD-XLOM/seance
FORTNOX AB NPV;SE0017161243;Action;496324;85.980;/fr/marche/london-stock-exchange-mtf/fortnox-ab-npv-SE0017161243-0G3T-SEK-XLOM/seance
CLAVISTER HOLDING AB...;SE0005308558;Action;-;0.990;/fr/marche/london-stock-exchange-mtf/clavister-holding-ab-npv-SE0005308558-0G6X-SEK-XLOM/seance
TRUECALLER AB SER'B'...;SE0016787071;Action;40771;65.200;/fr/marche/london-stock-exchange-mtf/truecaller-ab-ser-b-npv-SE0016787071-0AA7-SEK-XLOM/seance
NETEL HOLDING AB NPV;SE0016798417;Action;-;11.120;/fr/marche/london-stock-exchange-mtf/netel-holding-ab-npv-SE0016798417-0AAB-SEK-XLOM/seance
SURGICAL SCIENCE SWE...;SE0014428512;Action;1602;121.200;/fr/marche/london-stock-exchange-mtf/surgical-science-sweden-ab-npv-SE0014428512-0AAU-SEK-XLOM/seance
Glass to Power S.p.A...;IT0005454167;Action;-;48.0;/fr/marche/euronext-access-paris/glass-to-power-s-p-a-IT0005454167-MLGLA-EUR-XMLI/seance
La Française des Jeu...;;Action;500;32.67;/fr/marche/other-otc/la-francaise-des-jeux-LFDJF-USD-OOTC/seance
EDP - Energias de Po...;;Action;30;3.49;/fr/marche/other-otc/edp-energias-de-portugal-s-a-ELCPF-USD-OOTC/seance
AMS-OSRAM AG;;Action;-;9.23;/fr/marche/other-otc/ams-osram-ag-AUKUF-USD-OOTC/seance
SUESS MICROTEC SE;;Action;1317;32.72;/fr/marche/other-otc/suess-microtec-se-SESMF-USD-OOTC/seance
TOMRA SYSTEMS ASA;;Action;-;14.410;/fr/marche/other-otc/tomra-systems-asa-TMRAF-USD-OOTC/seance
Valeo SE;;Action;3293;7.80;/fr/marche/other-otc/valeo-se-VLEEF-USD-OOTC/seance
ALBA SE;;Action;-;10.45;/fr/marche/other-otc/alba-se-ABASF-USD-OOTC/seance
CHEMICAL WORKS OF GE...;;Action;-;27.17;/fr/marche/other-otc/chemical-works-of-gedeon-richt-RGEDF-USD-OOTC/seance
Legrand;FR0010307819;Action;0;90.780;/fr/marche/deutsche-boerse-ag/legrand-FR0010307819-FLRC-EUR-XFRA/seance
METZLER-METZ.EUR.SM....;IE0002921975;Tracker;0;308.996;/fr/marche/deutsche-boerse-ag/metzler-metz-eur-sm-cos-a-IE0002921975-FME63-EUR-XFRA/seance
ITWAY SPA;IT0003057624;Action;0;0.956;/fr/marche/deutsche-boerse-ag/itway-spa-IT0003057624-FIW3-EUR-XFRA/seance
Cellectis S.A.;FR0010425595;Action;0;1.202;/fr/marche/deutsche-boerse-ag/cellectis-s-a-FR0010425595-FZVA-EUR-XFRA/seance
Edenred SE;FR0010908533;Action;0;30.020;/fr/marche/deutsche-boerse-ag/edenred-se-FR0010908533-FQSV-EUR-XFRA/seance
FID.FDS-NORDIC FD  A...;LU0048588080;Tracker;0;169.506;/fr/marche/deutsche-boerse-ag/fid-fds-nordic-fd-a-gl-LU0048588080-FFPG1-EUR-XFRA/seance
Compagnie de Saint-G...;FR0000125007;Action;1552;82.480;/fr/marche/deutsche-boerse-ag/compagnie-de-saint-gobain-FR0000125007-FGOB-EUR-XFRA/seance
DE.INV.I-TOP EUROL.F...;LU0145647722;Tracker;0;324.408;/fr/marche/deutsche-boerse-ag/de-inv-i-top-eurol-fc-LU0145647722-FDWS3-EUR-XFRA/seance
SKF AB A  SK 0 625;SE0000108201;Action;0;15.650;/fr/marche/deutsche-boerse-ag/skf-ab-a-sk-0-625-SE0000108201-FSKFA-EUR-XFRA/seance
JPM-EOLND.EQ.JPMEE A...;LU0089640097;Tracker;0;71.649;/fr/marche/deutsche-boerse-ag/jpm-eolnd-eq-jpmee-adeo-LU0089640097-FJPJG-EUR-XFRA/seance
KONGSBERG AUTOMOTIV....;NO0003033102;Action;0;0.097;/fr/marche/deutsche-boerse-ag/kongsberg-automotiv-nk-50-NO0003033102-FK3A-EUR-XFRA/seance
Elia Group NV/SA;BE0003822393;Action;0;86.200;/fr/marche/deutsche-boerse-ag/elia-group-nv-sa-BE0003822393-FE4S-EUR-XFRA/seance
DRAEGERWERK ST.A.O.N...;DE0005550602;Action;0;50.200;/fr/marche/deutsche-boerse-ag/draegerwerk-st-a-o-n-DE0005550602-FDRW8-EUR-XFRA/seance
SYDBANK  NAM.  DK 10;DK0010311471;Action;0;50.850;/fr/marche/deutsche-boerse-ag/sydbank-nam-dk-10-DK0010311471-FTM2-EUR-XFRA/seance
A2A S.P.A.  EO 0 52;IT0001233417;Action;70;1.987;/fr/marche/deutsche-boerse-ag/a2a-s-p-a-eo-0-52-IT0001233417-FEAM-EUR-XFRA/seance
Laurent-Perrier;FR0006864484;Action;1;96.400;/fr/marche/deutsche-boerse-ag/laurent-perrier-FR0006864484-FLPE-EUR-XFRA/seance
GRUPPO MUTUIONLINE;IT0004195308;Action;0;40.550;/fr/marche/deutsche-boerse-ag/gruppo-mutuionline-IT0004195308-FMNL-EUR-XFRA/seance
HSBC GIF-EOL.EQ.S.E....;LU0165073858;Tracker;0;65.867;/fr/marche/deutsche-boerse-ag/hsbc-gif-eol-eq-s-e-e-a-d-LU0165073858-FJHS7-EUR-XFRA/seance
ACCENTRO R.EST.AG  O...;DE000A0KFKB3;Action;30;178.840;/fr/marche/deutsche-boerse-ag/accentro-r-est-ag-o-n-DE000A0KFKB3-FE7S-EUR-XFRA/seance
BHB BRAUHLD.BAY.MIT....;DE000A1CRQD6;Action;0;2.300;/fr/marche/deutsche-boerse-ag/bhb-brauhld-bay-mit-ag-DE000A1CRQD6-FB9B-EUR-XFRA/seance
ZWACK UNICUM NA A UF...;HU0000074844;Action;0;72.800;/fr/marche/deutsche-boerse-ag/zwack-unicum-na-a-uf-1000-HU0000074844-FZWC1-EUR-XFRA/seance
EUROTECH S.P.A.;IT0003895668;Action;0;0.673;/fr/marche/deutsche-boerse-ag/eurotech-s-p-a-IT0003895668-FE5T-EUR-XFRA/seance
FFP S.A.  EO 1;FR0000064784;Action;0;64.600;/fr/marche/deutsche-boerse-ag/ffp-s-a-eo-1-FR0000064784-FFFP-EUR-XFRA/seance
Crescent NV;BE0003836534;Action;0;0.004;/fr/marche/deutsche-boerse-ag/crescent-nv-BE0003836534-FOINA-EUR-XFRA/seance
VISCOM AG O.N.;DE0007846867;Action;0;2.900;/fr/marche/deutsche-boerse-ag/viscom-ag-o-n-DE0007846867-FV6C-EUR-XFRA/seance
TERRANET HOLDING AB ...;SE0009806045;Action;0;0.007;/fr/marche/deutsche-boerse-ag/terranet-holding-ab-b-SE0009806045-FTE5-EUR-XFRA/seance
PNE WIND AG NA O.N.;DE000A0JBPG2;Action;90;13.940;/fr/marche/deutsche-boerse-ag/pne-wind-ag-na-o-n-DE000A0JBPG2-FPNE3-EUR-XFRA/seance
ITALMOBILIARE;IT0005253205;Action;90;23.650;/fr/marche/deutsche-boerse-ag/italmobiliare-IT0005253205-FITM1-EUR-XFRA/seance
MEDICOVER AB;SE0009778848;Action;0;17.940;/fr/marche/deutsche-boerse-ag/medicover-ab-SE0009778848-F5M0B-EUR-XFRA/seance
Ayvens;FR0013258662;Action;0;7.625;/fr/marche/deutsche-boerse-ag/ayvens-FR0013258662-F3AL-EUR-XFRA/seance
ADMIE IPTO HLDG  EO ...;GRS518003009;Action;99;2.670;/fr/marche/deutsche-boerse-ag/admie-ipto-hldg-eo-2-12-GRS518003009-F08M-EUR-XFRA/seance
H+R KGAA  INH. O.N.;DE000A2E4T77;Action;0;3.730;/fr/marche/deutsche-boerse-ag/h-r-kgaa-inh-o-n-DE000A2E4T77-F2HRA-EUR-XFRA/seance
HANSA MEDICAL AB SK ...;SE0002148817;Action;0;1.898;/fr/marche/deutsche-boerse-ag/hansa-medical-ab-sk-1-SE0002148817-F24H-EUR-XFRA/seance
BFF BANK SPA;;Action;1291;8.00;/fr/marche/other-otc/bff-bank-spa-BFFBF-USD-OOTC/seance
ANOTO GROUP  SK- 60;SE0010415281;Action;0;0.001;/fr/marche/deutsche-boerse-ag/anoto-group-sk-60-SE0010415281-FXTL1-EUR-XFRA/seance
AMG Critical Materia...;NL0000888691;Action;0;13.660;/fr/marche/deutsche-boerse-ag/amg-critical-materials-n-v-NL0000888691-FADG-EUR-XFRA/seance
ALMIRALL S.A.  EO - ...;ES0157097017;Action;0;9.220;/fr/marche/deutsche-boerse-ag/almirall-s-a-eo-12-ES0157097017-FE2Z-EUR-XFRA/seance
TUBACEX INH.  EO 0 4...;ES0132945017;Action;0;3.375;/fr/marche/deutsche-boerse-ag/tubacex-inh-eo-0-45-ES0132945017-FTCX-EUR-XFRA/seance
ACERINOX SA NOM.  EO...;ES0132105018;Action;0;9.395;/fr/marche/deutsche-boerse-ag/acerinox-sa-nom-eo-25-ES0132105018-FACE1-EUR-XFRA/seance
MOBOTIX AG O.N.;DE0005218309;Action;900;0.660;/fr/marche/deutsche-boerse-ag/mobotix-ag-o-n-DE0005218309-FMBQ-EUR-XFRA/seance
LVMH Moët Hennessy L...;FR0000121014;Action;632;539.100;/fr/marche/deutsche-boerse-ag/lvmh-moet-hennessy-louis-vuitton-se-FR0000121014-FMOH-EUR-XFRA/seance
PITTLER MA.FABR. AG;DE0006925001;Action;0;1.730;/fr/marche/deutsche-boerse-ag/pittler-ma-fabr-ag-DE0006925001-FPIT-EUR-XFRA/seance
UTD.INTERNET AG NA;DE0005089031;Action;0;17.760;/fr/marche/deutsche-boerse-ag/utd-internet-ag-na-DE0005089031-FUTDI-EUR-XFRA/seance
Esso S.A.F.;FR0000120669;Action;0;129.500;/fr/marche/deutsche-boerse-ag/esso-s-a-f-FR0000120669-FEH8-EUR-XFRA/seance
OPmobility SE;FR0000124570;Action;0;8.470;/fr/marche/deutsche-boerse-ag/opmobility-se-FR0000124570-FEZM-EUR-XFRA/seance
ATON;FR0004153930;Action;0;0.006;/fr/marche/deutsche-boerse-ag/aton-FR0004153930-F3HB-EUR-XFRA/seance
GESTAMP AUTOMOCION E...;ES0105223004;Action;0;2.414;/fr/marche/deutsche-boerse-ag/gestamp-automocion-eo-50-ES0105223004-F7GA-EUR-XFRA/seance
ASM International N....;NL0000334118;Action;29;379.300;/fr/marche/deutsche-boerse-ag/asm-international-n-v-NL0000334118-FAVS-EUR-XFRA/seance
Sif Holding N.V.;NL0011660485;Action;0;9.190;/fr/marche/deutsche-boerse-ag/sif-holding-n-v-NL0011660485-F276-EUR-XFRA/seance
HAVILA SHIPPING  NK ...;NO0010257728;Action;0;0.035;/fr/marche/deutsche-boerse-ag/havila-shipping-nk-1-NO0010257728-FH4S-EUR-XFRA/seance
MINERALBR.UEBERKINGE...;DE0006614001;Action;700;16.900;/fr/marche/deutsche-boerse-ag/mineralbr-ueberkingen-st-DE0006614001-FMUT-EUR-XFRA/seance
STOCKMANN OYJ B  EO ...;FI0009000251;Action;0;2.560;/fr/marche/deutsche-boerse-ag/stockmann-oyj-b-eo-2-FI0009000251-FSOMB-EUR-XFRA/seance
FIDECUM-AVANT-GARDE ...;LU0187937411;Tracker;0;154.223;/fr/marche/deutsche-boerse-ag/fidecum-avant-garde-s-a-LU0187937411-FMAM3-EUR-XFRA/seance
MEVIS MEDICAL SOL.NA...;DE000A0LBFE4;Action;-;23.800;/fr/marche/deutsche-boerse-ag/mevis-medical-sol-na-o-n-DE000A0LBFE4-FM3V-EUR-XFRA/seance
Pernod Ricard;FR0000120693;Action;13;90.860;/fr/marche/deutsche-boerse-ag/pernod-ricard-FR0000120693-FPER-EUR-XFRA/seance
CENIT AG O.N.;DE0005407100;Action;0;7.400;/fr/marche/deutsche-boerse-ag/cenit-ag-o-n-DE0005407100-FCSH-EUR-XFRA/seance
Kaufman & Broad SA;FR0004007813;Action;0;30.800;/fr/marche/deutsche-boerse-ag/kaufman-broad-sa-FR0004007813-F3GH-EUR-XFRA/seance
DIERIG HOLDING AG O....;DE0005580005;Action;0;8.000;/fr/marche/deutsche-boerse-ag/dierig-holding-ag-o-n-DE0005580005-FDIE-EUR-XFRA/seance
BIJOU BRIGITTE O.N.;DE0005229504;Action;0;36.200;/fr/marche/deutsche-boerse-ag/bijou-brigitte-o-n-DE0005229504-FBIJ-EUR-XFRA/seance
ADVA OPT.NETW.SE  O....;DE0005103006;Action;0;20.100;/fr/marche/deutsche-boerse-ag/adva-opt-netw-se-o-n-DE0005103006-FADV-EUR-XFRA/seance
GAS PLUS S.P.A.;IT0004098510;Action;0;2.970;/fr/marche/deutsche-boerse-ag/gas-plus-s-p-a-IT0004098510-FT9O-EUR-XFRA/seance
FID.FDS-ITALY A GL.;LU0048584766;Tracker;0;59.410;/fr/marche/deutsche-boerse-ag/fid-fds-italy-a-gl-LU0048584766-FFJRL-EUR-XFRA/seance
SKF AB;;Action;-;-;/fr/marche/other-otc/skf-ab-SKULF-USD-OOTC/seance
TRAINERS HOUSE OYJ;;Action;-;-;/fr/marche/other-otc/trainers-house-oyj-TRHSF-USD-OOTC/seance
AMADEUS FIRE AG;;Action;-;86.34;/fr/marche/other-otc/amadeus-fire-ag-AFGZF-USD-OOTC/seance
KBC GROEP N.V.;BE0003565737;Action;0;76.640;/fr/marche/deutsche-boerse-ag/kbc-groep-n-v-BE0003565737-FKDB-EUR-XFRA/seance
BCO BIL.VIZ.ARG.NOM....;ES0113211835;Action;175;11.225;/fr/marche/deutsche-boerse-ag/bco-bil-viz-arg-nom-eo-49-ES0113211835-FBOY-EUR-XFRA/seance
ENEL S.P.A.  EO 1;IT0003128367;Action;14854;7.025;/fr/marche/deutsche-boerse-ag/enel-s-p-a-eo-1-IT0003128367-FENL-EUR-XFRA/seance
KRONES AG O.N.;DE0006335003;Action;38;112.400;/fr/marche/deutsche-boerse-ag/krones-ag-o-n-DE0006335003-FKRN-EUR-XFRA/seance
DIASORIN S.P.A.  EO ...;IT0003492391;Action;0;92.460;/fr/marche/deutsche-boerse-ag/diasorin-s-p-a-eo-1-IT0003492391-F34D-EUR-XFRA/seance
SCHERZER U. CO. AG O...;DE0006942808;Action;0;2.020;/fr/marche/deutsche-boerse-ag/scherzer-u-co-ag-o-n-DE0006942808-FPZS-EUR-XFRA/seance
L'Oréal;FR0000120321;Action;133;348.200;/fr/marche/deutsche-boerse-ag/l-oreal-FR0000120321-FLOR-EUR-XFRA/seance
Wolters Kluwer N.V.;NL0000395903;Action;10;142.750;/fr/marche/deutsche-boerse-ag/wolters-kluwer-n-v-NL0000395903-FWOSB-EUR-XFRA/seance
